Dataset,NetworkName,Encoding,1st Hidden Units,2nd Hidden Units,3rd Hidden Units,Window Size,Padding,Batch Size,LR,Epochs,ML_Dataset,True Positives,False Positives,True Negatives,False Negatives,Accuracy,Recall,Precision,Specificity,F1 score,AUROC,Test Run Time (s),Train time (s)
RefSeq,LSTMNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Train,[228088  52574  85271  99377  92882  21791  26490  34245  76492],[40941 22664  8060  1638  3636   780   491   381  1016],[494610 683306 700527 695381 697331 774196 769743 761864 717971],[33178 38273  2959   421  2968    50    93   327  1338],"[0.90698115 0.92352447 0.98617123 0.99741597 0.99171202 0.99895836
 0.99926708 0.99911146 0.99704575]","[0.87301065 0.57870926 0.96646265 0.99578148 0.96903495 0.99771073
 0.99650152 0.99054148 0.98280869]","[0.84781938 0.69876924 0.9136407  0.98378459 0.96232827 0.96544238
 0.98180201 0.98899671 0.98689168]","[0.9235535  0.96789665 0.98862525 0.99764999 0.99481288 0.99899352
 0.99936253 0.99950016 0.9985869 ]","[0.86023063 0.63309751 0.93930965 0.98974668 0.96566997 0.98131136
 0.98909715 0.98976849 0.98484595]",0.9902082585164297,61.92555475234985,1137.2735204696655

RefSeq,LSTMNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Validation,[54441  9455  5382  1100  4397   729   271  1237  2271],[86896 16387  9993  3092  5928   975   867   499  1059],[ 52551 167328 172046 186766 183747 190055 197396 180463 183784],[11091 11809 17558 14021 10907 13220  6445 22780 17865],"[0.52196566 0.86244445 0.86559111 0.9165134  0.91786964 0.930749
 0.96432805 0.88643227 0.90767835]","[0.83075444 0.44464823 0.23461203 0.07274651 0.28731051 0.05226181
 0.0403514  0.05150518 0.11278308]","[0.38518576 0.36587725 0.35004878 0.26240458 0.42585956 0.4278169
 0.23813708 0.7125576  0.68198198]","[0.37685285 0.91080206 0.94510517 0.98371414 0.96874654 0.99489609
 0.99562702 0.99724252 0.99427081]","[0.52633309 0.40143506 0.28093436 0.11391291 0.34312693 0.09314508
 0.06900942 0.09606648 0.19355664]",0.7846465888593903,13.174705743789673,1137.2735204696655

RefSeq,LSTMNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Test,[38163 11338 10251  5583  7091  9040  2860  2378  5396],[92456 15331 12485  2853  5644  1642   424   196  1631],[ 80686 188218 188147 202626 196563 202732 201585 204513 200364],[13457  9875 13879 13700 15464 11348 19893 17675 17371],"[0.52877711 0.88785471 0.88270259 0.92635321 0.90608733 0.94220553
 0.90960661 0.92048923 0.91545724]","[0.73930647 0.53448357 0.42482387 0.28952964 0.31438705 0.44339808
 0.12569771 0.11858575 0.23700971]","[0.29217036 0.4251378  0.45087087 0.66180654 0.55681194 0.84628347
 0.87088916 0.92385392 0.76789526]","[0.46601056 0.92468153 0.93777164 0.98611537 0.97208801 0.99196571
 0.99790108 0.99904254 0.99192554]","[0.41882363 0.47358089 0.43745999 0.40282838 0.40187022 0.58191181
 0.21968737 0.21019136 0.36222058]",0.8357039004591528,14.264189004898071,1137.2735204696655

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Train,[241326  48226  82847  98708  94806  21816  26444  34166  76904],[47567 14225  3179   788  4663   245    85   364   458],[487984 691745 705408 696231 696304 774731 770149 761881 718529],[19940 42621  5383  1090  1044    25   139   406   926],"[0.91527917 0.92865865 0.98925475 0.99764312 0.99283775 0.99966115
 0.99971888 0.99903366 0.99826309]","[0.92367932 0.53084857 0.93898901 0.98907794 0.98910798 0.99885536
 0.99477109 0.98825639 0.98810227]","[0.83534734 0.77222142 0.96304606 0.99208008 0.95312107 0.98889443
 0.99679596 0.98945844 0.99407978]","[0.91118119 0.97985042 0.99551361 0.99886947 0.99334776 0.99968386
 0.99988964 0.99952246 0.99936299]","[0.87729547 0.62917977 0.95086539 0.99057674 0.97078113 0.99384994
 0.9957825  0.98885705 0.99108201]",0.9919783195615841,56.42152285575867,989.5740571022034

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Validation,[58415  8844  5004  1544  4506   126   318  1152  1734],[95853  9721  5700  1624  7945   462   529   393  1109],[ 43594 173994 176339 188234 181730 190568 197734 180569 183734],[ 7117 12420 17936 13577 10798 13823  6398 22865 18402],"[0.49765586 0.89198406 0.88469063 0.92584118 0.90856136 0.93030993
 0.96620629 0.88653472 0.90481464]","[0.89139657 0.41591422 0.21813426 0.10210965 0.29443283 0.00903291
 0.04734961 0.04796602 0.08611442]","[0.37865922 0.47638029 0.46748879 0.48737374 0.36189864 0.21428571
 0.37544274 0.74563107 0.6099191 ]","[0.31262057 0.94708652 0.96868803 0.99144624 0.95811256 0.99758153
 0.99733183 0.99782827 0.99400031]","[0.53152866 0.44409852 0.2974676  0.16884466 0.32469825 0.01733508
 0.08409361 0.09013379 0.15092041]",0.8025344704378655,11.658060312271118,989.5740571022034

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Test,[44261 10409  9187  5146  7774  8728  2019  2672  4009],[104537   9485   5549   1578   7171    789    174    309    965],[ 68605 194064 195083 203901 195036 203585 201835 204400 201030],[ 7359 10804 14943 14137 14781 11660 20734 17381 18758],"[0.50215784 0.90973118 0.908828   0.9300816  0.90233224 0.94461252
 0.90697716 0.92129452 0.9122494 ]","[0.85743898 0.49068967 0.38072938 0.26686719 0.34466859 0.42809496
 0.08873555 0.1332469  0.1760882 ]","[0.29745696 0.52322308 0.6234392  0.76531826 0.52017397 0.91709572
 0.92065663 0.89634351 0.80599115]","[0.39623546 0.95340188 0.9723424  0.99232038 0.96453634 0.99613943
 0.99913865 0.99849054 0.99522265]","[0.44168687 0.50643443 0.47275253 0.39573961 0.41461333 0.5837151
 0.16186964 0.23200486 0.28903068]",0.8386541666347805,12.64906644821167,989.5740571022034

RefSeq,CNNNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Train,[189860  57299  62925  90106  79114  21458  23482  29484  72503],[58492 33697 16586 15222 18526  2632  1583  3442 20406],[477059 672273 692001 681797 682441 772344 768651 758803 698581],[71406 33548 25305  9692 16736   383  3101  5088  5327],"[0.83697888 0.91560798 0.94742708 0.9687331  0.95574643 0.9962162
 0.99412161 0.98929491 0.96770526]","[0.72669234 0.63071978 0.71319279 0.90288383 0.82539384 0.98246417
 0.8833465  0.85282888 0.93155596]","[0.76447945 0.62968702 0.79139993 0.85548002 0.81026219 0.89074305
 0.93684421 0.89546255 0.78036573]","[0.89078164 0.95226851 0.97659285 0.97816128 0.9735708  0.99660377
 0.99794478 0.99548439 0.9716184 ]","[0.74510712 0.63020298 0.7502638  0.87854294 0.81775802 0.93435806
 0.90930917 0.87362589 0.84928458]",0.9729626277952934,34.119630336761475,235.4248971939087

RefSeq,CNNNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Validation,[43163 10966  9901  6136  8684  2323  1666  5534 12097],[38776 15219 12034  8717 11357  1882  2683  2229 11612],[100671 168496 170005 181141 178318 189148 195580 178733 173231],[22369 10298 13039  8985  6620 11626  5050 18483  8039],"[0.70170115 0.87551408 0.87768015 0.91363993 0.91229833 0.93410057
 0.96227418 0.8989555  0.90413164]","[0.65865531 0.5157073  0.43160418 0.40579327 0.56743335 0.16653524
 0.24806432 0.23042012 0.6007648 ]","[0.52676991 0.41878938 0.45137907 0.4131152  0.43331171 0.55243757
 0.38307657 0.71286874 0.51022818]","[0.7219302  0.91715973 0.93389329 0.95408674 0.9401239  0.99014814
 0.98646747 0.9876825  0.93717912]","[0.58537611 0.4622226  0.44127019 0.4094215  0.49138492 0.25592156
 0.30112969 0.34826935 0.5518075 ]",0.8573832169154284,4.737331390380859,235.4248971939087

RefSeq,CNNNet_RefSeq_One_hot_2_16_3_128_0,One_hot,21,16,128,3,0,512,0.001,10,Test,[26109 11916 11985  8792 14021 13273  8371  8890 14296],[41816 13194 14067  8397 12849  2970  1004  1308 11504],[131326 190355 186565 197082 189358 201404 201005 203401 190491],[25511  9297 12145 10491  8534  7115 14382 11163  8471],"[0.70045203 0.89993415 0.88337886 0.91596444 0.90486381 0.95513032
 0.93154537 0.94451464 0.91112822]","[0.50579233 0.56173101 0.49668462 0.45594565 0.621636   0.65102021
 0.36790753 0.44332519 0.62792638]","[0.38437983 0.47455197 0.46004146 0.51148991 0.52180871 0.817152
 0.89290667 0.87173956 0.55410853]","[0.75848725 0.93518023 0.92988656 0.95913451 0.93645621 0.98546782
 0.99502992 0.99361044 0.9430481 ]","[0.43680622 0.51447445 0.47766131 0.48212327 0.56736469 0.72468674
 0.52110309 0.58774917 0.5887125 ]",0.8815887876360742,5.514233112335205,235.4248971939087

RefSeq,LSTMNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Train,[240643  75117  86915  99607  94189  21786  26575  34552  77540],[15891 15824  4150   467  2191    60   264   790   256],[519660 690146 704437 696552 698776 774916 769970 761455 718731],[20623 15730  1315   191  1661    55     8    20   290],"[0.95417517 0.96039994 0.99314146 0.99917421 0.99516577 0.99985568
 0.99965864 0.99898346 0.99931477]","[0.92106512 0.82685174 0.98509577 0.99808613 0.98267084 0.9974818
 0.99969906 0.9994215  0.99627393]","[0.93805499 0.82599708 0.95442816 0.99533345 0.97726707 0.9972535
 0.99016357 0.97764699 0.99670934]","[0.97032776 0.97758545 0.99414327 0.99933    0.99687432 0.99992258
 0.99965725 0.99896359 0.99964394]","[0.92948243 0.82642419 0.96951951 0.99670789 0.9799615  0.99736764
 0.99490846 0.98841434 0.99649159]",0.9973167136044998,99.39786124229431,2271.371193408966

RefSeq,LSTMNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Validation,[56289 11152  5785  1697  4363   591   358  1668  1560],[89920 13834  7677  1678  5835   279   788   911   594],[ 49527 169881 174362 188180 183840 190751 197475 180051 184249],[ 9243 10112 17155 13424 10941 13358  6358 22349 18576],"[0.51622849 0.88317828 0.87885588 0.92632416 0.91815747 0.93347123
 0.96513789 0.88652496 0.90647822]","[0.8589544  0.52445448 0.2521796  0.11222803 0.28508887 0.04236863
 0.05330554 0.06945081 0.07747318]","[0.38498998 0.44632994 0.42972812 0.50281481 0.42782899 0.67931034
 0.31239092 0.64676231 0.72423398]","[0.3551672  0.92469858 0.95782772 0.99116182 0.96923685 0.9985395
 0.99602548 0.99496579 0.99678646]","[0.53167785 0.48224865 0.31783968 0.18349913 0.34216924 0.07976247
 0.09107097 0.1254324  0.13997308]",0.8007966112205672,22.654091358184814,2271.371193408966

RefSeq,LSTMNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Test,[43000 15163 10938  5336  7655  9373  3797  4052  3933],[93179 12878  7571  1170  3984   322   359   993  1059],[ 79963 190671 193061 204309 198223 204052 201650 203716 200936],[ 8620  6050 13192 13947 14900 11015 18956 16001 18834],"[0.54708091 0.91578648 0.90762228 0.93274219 0.91598224 0.94955998
 0.91406466 0.92439113 0.91149305]","[0.83301046 0.71479753 0.45329465 0.27672043 0.3393926  0.45973121
 0.16687909 0.20206453 0.17275003]","[0.31576087 0.54074391 0.59095575 0.820166   0.65770255 0.966787
 0.91361886 0.80317146 0.78786058]","[0.46183479 0.93673268 0.96226424 0.99430599 0.98029742 0.99842446
 0.99822285 0.99514921 0.9947573 ]","[0.45793641 0.61570634 0.51305143 0.41381985 0.44773937 0.62314264
 0.28221041 0.32289425 0.28336756]",0.863576788651534,24.948211193084717,2271.371193408966

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Train,[247077  76286  85820  99770  95210  21815  26543  34570  77558],[14802 10493  1760   452  4027    54    70   295   215],[520749 695477 706827 696567 696940 774922 770164 761950 718772],[14189 14561  2410    28   640    26    40     2   272],"[0.96361649 0.9685574  0.99476668 0.9993976  0.99414295 0.9998996
 0.99986195 0.99962727 0.99938882]","[0.94569136 0.83971953 0.97268503 0.99971943 0.9933229  0.99880958
 0.99849528 0.99994215 0.9965052 ]","[0.94347771 0.87908365 0.97990409 0.99549001 0.95942038 0.99753075
 0.99736971 0.99153879 0.99723554]","[0.97236118 0.98513676 0.99751618 0.99935152 0.99425508 0.99993032
 0.99990912 0.99961299 0.99970097]","[0.94458324 0.85895083 0.97628121 0.99760024 0.97607734 0.99816976
 0.99793218 0.99572274 0.99687024]",0.9982110207196391,92.68770217895508,2088.327974319458

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Validation,[58454 11161  4902  1916  5787    45   197  1269  1102],[95268 10577  3320  1495  8320   154   379   212   421],[ 44179 173138 178719 188363 181355 190876 197884 180750 184422],[ 7078 10103 18038 13205  9517 13904  6519 22748 19034],"[0.50070007 0.89911162 0.89580396 0.92828534 0.91298133 0.93141736
 0.96634777 0.88798853 0.90508784]","[0.8919917  0.52487773 0.21368788 0.1267112  0.37813643 0.00322604
 0.02933294 0.05283757 0.05472785]","[0.38025787 0.5134327  0.5962053  0.56171211 0.41022188 0.22613065
 0.34201389 0.85685348 0.7235719 ]","[0.31681571 0.94242713 0.98176215 0.99212569 0.95613549 0.99919384
 0.9980884  0.99882848 0.99772239]","[0.53320806 0.51909214 0.31461395 0.20677747 0.39352623 0.00636132
 0.05403182 0.09953722 0.10175908]",0.8107113137602854,20.84924840927124,2088.327974319458

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Test,[43469 14734  9807  5801  8776  8518  2874  2319  4572],[96469 10621  4520  1724  8851   552   149   199   807],[ 76673 192928 196112 203755 193356 203822 201860 204510 201188],[ 8151  6479 14323 13482 13779 11870 19879 17734 18195],"[0.53452986 0.92391952 0.91616465 0.93234622 0.89931572 0.94473265
 0.91089241 0.92021338 0.91545724]","[0.84209609 0.69457408 0.40642354 0.30083493 0.38909333 0.41779478
 0.12631301 0.11564354 0.20081697]","[0.31063042 0.58110826 0.68451176 0.77089701 0.49787258 0.93914002
 0.95071121 0.92096902 0.84997211]","[0.44283305 0.94782092 0.97747119 0.99160985 0.95622802 0.99729907
 0.99926241 0.99902789 0.99600485]","[0.45384688 0.63279505 0.51002418 0.43278126 0.4368125  0.57831489
 0.22299814 0.20548491 0.32487742]",0.8584079302426085,22.949086904525757,2088.327974319458

RefSeq,CNNNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Train,[210292  55419  75814  99420  88598  21804  26552  33828  74216],[39089 16519 13426 20544 12364   721  1071  1028  6112],[496462 689451 695161 676475 688603 774255 769163 761217 712875],[50974 35428 12416   378  7252    37    31   744  3614],"[0.88697154 0.93480686 0.96756846 0.97374303 0.97538205 0.99904872
 0.998617   0.99777615 0.98779394]","[0.80489616 0.61002565 0.85927689 0.99621235 0.92434011 0.99830594
 0.99883384 0.97847969 0.95356546]","[0.8432559  0.77037171 0.84955177 0.82874862 0.87753808 0.96799112
 0.96122796 0.97050723 0.92391196]","[0.92701162 0.97660099 0.98105243 0.97052591 0.98236151 0.99906965
 0.99860951 0.99865135 0.99149915]","[0.82362963 0.68088583 0.85438666 0.90479701 0.90033128 0.98291484
 0.97967015 0.97447716 0.93850453]",0.9867585731007451,36.34893822669983,375.080929517746

RefSeq,CNNNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Validation,[44605  9121 10027  7775  8964  1993  1248  5276  9828],[41043 10917 13301 13958 11641  1997  4331  1930  7024],[ 98404 172798 168738 175900 178034 189033 193932 179032 177819],[20927 12143 12913  7346  6340 11956  5468 18741 10308],"[0.69767635 0.88750067 0.87211373 0.8960674  0.91227882 0.93192961
 0.9521951  0.89915552 0.915445  ]","[0.68065983 0.42894093 0.43709677 0.51418557 0.58572922 0.14287763
 0.1858249  0.21967773 0.48808105]","[0.52079441 0.45518515 0.42982682 0.35775089 0.43504004 0.49949875
 0.223696   0.73216764 0.58319487]","[0.70567312 0.94057644 0.92693324 0.9264819  0.9386266  0.98954614
 0.97815528 0.98933478 0.96200018]","[0.59009128 0.44167353 0.43343131 0.4219352  0.49926202 0.22219745
 0.20300935 0.33795599 0.53141559]",0.8518474864226495,5.696765184402466,375.080929517746

RefSeq,CNNNet_RefSeq_One_hot_2_16_3_256_0,One_hot,21,16,256,3,0,512,0.001,10,Test,[27148  9797 13170  9989 14543 13023  8967  8889 12245],[42597  8967 15158 14527 12281  3050  2295  1189  6927],[130545 194582 185474 190952 189926 201324 199714 203520 195068],[24472 11416 10960  9294  8012  7365 13786 11164 10522],"[0.70159991 0.90931296 0.88379708 0.89401678 0.90971339 0.9536621
 0.92845321 0.94503964 0.92236677]","[0.52592019 0.46183944 0.54579362 0.51802105 0.64477943 0.63875809
 0.39410188 0.44327532 0.53783986]","[0.38924654 0.52211682 0.46491104 0.4074482  0.54216373 0.81024078
 0.79621737 0.88202024 0.63869184]","[0.7539765  0.95594673 0.92444874 0.92930178 0.93926521 0.98507638
 0.98863912 0.99419176 0.96570707]","[0.44737774 0.49013183 0.50211598 0.45612914 0.58903582 0.71435232
 0.52723798 0.59002356 0.58394335]",0.880204407184157,6.377909421920776,375.080929517746

RefSeq,LSTMNet_RefSeq_One_hot_2_32_3_16_0,One_hot,21,32,16,3,0,512,0.001,10,Train,[174197  34356  52670  88417  60463  20157  20491  22263  59447],[84980 24991 53827 34019 25696 13304  6874  4017 16648],[450571 680979 654760 663000 675271 761672 763360 758228 702339],[87069 56491 35560 11381 35387  1684  6092 12309 18383],"[0.78407966 0.89774064 0.88781991 0.9430233  0.92334124 0.98119016
 0.98372776 0.97951098 0.95603633]","[0.66674194 0.37817429 0.59696248 0.88595964 0.63080856 0.9228973
 0.77083098 0.64396043 0.76380573]","[0.67211597 0.57890037 0.49456792 0.72214871 0.7017607  0.6024028
 0.74880322 0.84714612 0.78122084]","[0.8413223  0.96460048 0.92403615 0.95119358 0.96334207 0.98283302
 0.99107544 0.99473004 0.9768452 ]","[0.66941817 0.45748832 0.54096248 0.79571083 0.66439572 0.72897906
 0.75965745 0.73170972 0.77241514]",0.9441477311492403,51.566319704055786,631.0614540576935

RefSeq,LSTMNet_RefSeq_One_hot_2_32_3_16_0,One_hot,21,32,16,3,0,512,0.001,10,Validation,[44059  7474  9746  6631  7713  2248  1410  4409  8770],[42239  9600 23094 13534 10359  4225  2574  1155  5739],[ 97208 174115 158945 176324 179316 186805 195689 179807 179104],[21473 13790 13194  8490  7591 11701  5306 19608 11366],"[0.68917792 0.88589075 0.82296723 0.89255485 0.91243005 0.92230424
 0.96155704 0.8987067  0.91655243]","[0.67232802 0.35148608 0.42484743 0.4385292  0.50398589 0.16115851
 0.2099464  0.1835783  0.43553834]","[0.51054486 0.4377416  0.29677223 0.32883709 0.42679283 0.34728874
 0.35391566 0.79241553 0.60445241]","[0.69709639 0.94774515 0.87313708 0.92871515 0.94538553 0.97788306
 0.98701724 0.99361744 0.96895203]","[0.58037279 0.38990036 0.34944425 0.37584311 0.4621884  0.22015474
 0.2635514  0.29809675 0.50627796]",0.8278978656662495,8.640235900878906,631.0614540576935

RefSeq,LSTMNet_RefSeq_One_hot_2_32_3_16_0,One_hot,21,32,16,3,0,512,0.001,10,Test,[21268  8306 11343  8209 11545 11017  9313  7387  9659],[42621  8366 31637 13008 14240  7469  1730   704  6940],[130521 195183 168995 192471 187967 196905 200279 204005 195055],[30352 12907 12787 11074 11010  9371 13440 12666 13108],"[0.67533213 0.90535322 0.80235093 0.89285555 0.88765895 0.9250763
 0.93250638 0.94051486 0.91080343]","[0.41201085 0.39155235 0.47007874 0.42571177 0.5118599  0.54036688
 0.40930866 0.36837381 0.4242544 ]","[0.33288986 0.49820058 0.26391345 0.38690673 0.44774093 0.59596451
 0.84333967 0.91298974 0.58190252]","[0.75383789 0.95889933 0.84231329 0.93669426 0.92957712 0.96345426
 0.99143603 0.99656097 0.96564271]","[0.36824836 0.43848489 0.33804202 0.40538272 0.47765825 0.56680558
 0.55113031 0.52494315 0.49072804]",0.8465372787475807,9.558468580245972,631.0614540576935

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_32_3_16_0,One_hot,21,32,16,3,0,512,0.001,10,Train,[202729  29451  50919  97204  79090  19353  23650  28212  70335],[95802 13458 20688 13169 28829  2488  1748  4207 15485],[439749 692512 687899 683850 672138 772488 768486 758038 703502],[58537 61396 37311  2594 16760  2488  2933  6360  7495],"[0.80630559 0.90605873 0.92721164 0.98021754 0.94278611 0.99375515
 0.99412538 0.98673849 0.97116025]","[0.77594865 0.32418242 0.57711663 0.9740075  0.82514345 0.8860858
 0.88966633 0.8160361  0.90370037]","[0.6790886  0.6863595  0.7110897  0.8806864  0.73286446 0.8860858
 0.93117568 0.87023042 0.8195642 ]","[0.82111508 0.98093687 0.97080387 0.98110668 0.95887253 0.99678958
 0.99773056 0.99448078 0.97846275]","[0.7242947  0.44036903 0.63713658 0.92499917 0.77627117 0.8860858
 0.90994787 0.84226239 0.85957837]",0.9645563820753029,45.79167437553406,487.41717052459717

RefSeq,CNNLSTMNet_RefSeq_One_hot_2_32_3_16_0,One_hot,21,32,16,3,0,512,0.001,10,Validation,[50767  6450  8398  5466  7940   612   623  3355  9747],[55940  5632 14207  7158 16709  1360  1187  1453  7975],[ 83507 178083 167832 182700 172966 189670 197076 179509 176868],[14765 14814 14542  9655  7364 13337  6093 20662 10389],"[0.65506223 0.9002532  0.85974661 0.91797696 0.8825587  0.92829997
 0.96448417 0.8921109  0.91041033]","[0.77469023 0.30332957 0.36608544 0.36148403 0.51881861 0.04387411
 0.09276355 0.13969272 0.4840584 ]","[0.47576073 0.53385201 0.37151073 0.43298479 0.3221226  0.31034483
 0.3441989  0.69779534 0.54999436]","[0.59884401 0.96934382 0.92195628 0.96229814 0.91190721 0.9928807
 0.994013   0.99197069 0.95685528]","[0.58949483 0.386853   0.36877813 0.39401694 0.39746702 0.07687959
 0.14614122 0.23278404 0.51492419]",0.7997045801753585,7.264267206192017,487.41717052459717
